#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-8.116e-05,-0.01065408556383477,-0.0114747236612399
-8.114e-05,-0.01166761176438031,-0.0111376495746544
-8.112e-05,-0.01065408556383477,-0.0111376495746544
-8.110000000000001e-05,-0.009640559363289688,-0.0111376495746544
-8.108e-05,-0.009640559363289227,-0.0114747236612399
-8.106e-05,-0.01065408556383477,-0.01080057548806891
-8.104e-05,-0.01099192763068328,-0.0111376495746544
-8.101999999999999e-05,-0.009302717296440713,-0.01248594592099608
-8.1e-05,-0.009302717296440713,-0.0118117977478254
-8.098e-05,-0.009978401430137741,-0.0114747236612399
-8.096e-05,-0.01031624349698626,-0.0114747236612399
-8.093999999999999e-05,-0.009978401430138048,-0.0114747236612399
-8.092e-05,-0.01065408556383477,-0.0114747236612399
-8.09e-05,-0.01031624349698626,-0.0111376495746544
-8.088e-05,-0.01031624349698626,-0.01046350140148341
-8.085999999999999e-05,-0.01166761176438001,-0.01113764957465425
